runnum,evnum,HALLA_p
13460,7504249,5964.65
13460,7526043,5964.65
13460,7547836,5964.61
13460,7569666,5964.61
13460,7591617,5964.68
13460,7613458,5964.68
13460,7635662,5964.64
13460,7657840,5964.64
13460,7680037,5964.67
13460,7702405,5964.67
13460,7724568,5964.67
13460,7746829,5964.7
13460,7747576,5964.7
13460,7747848,5964.7
13460,7748707,5964.7
13460,7768560,5965.54
13460,7790064,5965.54
13460,7812077,5964.37
13460,7834252,5964.37
13460,7856335,5964.37
13460,7878325,5964.77
13460,7900403,5964.77
13460,7922663,5964.65
13460,7945239,5964.65
13460,7967595,5964.69
13460,7989604,5964.69
13460,8011608,5964.65
13460,8033867,5964.65
13460,8056065,5964.65
13460,8077815,5964.73
13460,8099693,5964.73
13460,8121730,5964.7
13460,8143602,5964.7
13460,8165610,5964.61
13460,8187375,5964.61
13460,8209432,5964.63
13460,8231663,5964.63
13460,8253572,5964.63
13460,8254123,5964.63
13460,8254356,5964.63
13460,8266207,5965.54
13460,8287216,5965.54
13460,8308445,5964.52
13460,8330224,5964.52
13460,8351850,5964.52
13460,8373488,5964.7
13460,8395627,5964.7
13460,8417627,5964.72
13460,8439510,5964.72
13460,8461665,5964.64
13460,8483817,5964.64
13460,8505819,5964.61
13460,8527906,5964.61
13460,8549865,5964.61
13460,8572132,5964.62
13460,8594524,5964.62
13460,8616423,5964.67
13460,8638514,5964.67
13460,8660576,5964.65
13460,8682729,5964.65
13460,8704963,5964.67
13460,8727171,5964.67
13460,8749424,5964.67
13460,8771478,5964.65
13460,8793582,5964.65
13460,8815719,5964.75
13460,8837449,5964.75
13460,8859235,5964.67
13460,8880802,5964.67
13460,8902496,5964.58
13460,8924012,5964.58
13460,8946132,5964.58
13460,8968188,5964.65
13460,8972978,5964.65
13460,8973271,5964.57
13460,8973559,5964.57
13460,8973771,5965.54
13460,8974082,5965.54
13460,8974373,5965.54
13460,8974647,5965.54
13460,8974946,5965.54
13460,8975289,5965.54
13460,8991956,5965.54
13460,9012150,5965.54
13460,9032867,5965.54
13460,9054040,5964.58
13460,9075763,5964.58
